Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
551,6,2013-12-07,5733,904,1,0,0,0
551,1,2014-08-04,7842,1129,1,1,0,1
551,6,2014-11-29,8799,1107,1,0,0,0
551,4,2014-12-25,0,0,0,0,c,1
551,1,2013-05-06,5945,1040,1,0,0,0
551,1,2014-09-15,8002,1122,1,1,0,0
551,1,2015-05-25,0,0,0,0,a,0
551,5,2013-02-08,6243,943,1,1,0,0
551,3,2013-01-09,6241,925,1,1,0,0
551,5,2014-01-10,6526,984,1,1,0,0
551,6,2013-01-05,4885,787,1,0,0,0
551,5,2013-05-03,7716,1167,1,1,0,0
551,6,2015-03-14,5104,818,1,0,0,0
551,6,2014-09-06,5245,795,1,0,0,0
551,3,2015-05-06,7944,1124,1,1,0,0
551,6,2013-06-08,5007,824,1,0,0,0
551,7,2013-10-20,0,0,0,0,0,0
551,1,2015-06-22,5874,957,1,0,0,0
551,2,2014-03-18,7587,1147,1,1,0,0
551,6,2014-07-19,3996,714,1,0,0,0
551,5,2014-06-06,7237,1083,1,1,0,0
551,2,2013-01-15,5587,952,1,0,0,0
551,2,2013-08-27,6283,1061,1,1,0,0
551,7,2015-04-26,0,0,0,0,0,0
551,6,2014-01-25,4326,700,1,0,0,0
551,2,2015-03-17,7656,1154,1,1,0,0
551,6,2015-02-07,4877,775,1,0,0,0
551,6,2013-03-02,5798,884,1,0,0,0
551,6,2013-08-24,4163,756,1,0,0,0
551,2,2014-07-15,7609,1129,1,1,0,1
551,4,2013-06-27,5548,811,1,0,0,1
551,4,2013-06-13,4891,848,1,0,0,0
552,7,2014-08-31,0,0,0,0,0,1
552,2,2013-12-24,4093,467,1,0,0,1
552,1,2013-04-01,0,0,0,0,b,1
552,5,2014-07-25,6621,670,1,0,0,0
552,3,2015-07-01,8223,696,1,1,0,0
552,1,2014-02-24,5306,622,1,0,0,0
552,1,2013-07-29,13794,968,1,1,0,1
552,2,2013-04-30,11145,921,1,1,0,0
552,3,2015-07-08,6412,613,1,0,0,0
552,1,2013-03-04,13678,1061,1,1,0,0
552,7,2014-12-28,0,0,0,0,0,1
552,2,2014-06-03,11722,919,1,1,0,0
552,6,2013-10-19,2976,346,1,0,0,1
552,5,2015-05-29,6563,617,1,0,0,0
552,1,2015-02-23,4097,464,1,0,0,0
552,3,2014-11-12,8697,775,1,1,0,0
552,3,2015-04-15,9767,776,1,1,0,0
552,2,2014-01-28,5134,585,1,0,0,0
552,6,2013-12-07,5684,598,1,0,0,0
552,1,2014-08-04,14972,1071,1,1,0,1
552,6,2014-11-29,5528,522,1,0,0,0
552,4,2014-12-25,0,0,0,0,c,1
552,1,2013-05-06,6175,695,1,0,0,0
552,1,2014-09-15,13099,981,1,1,0,0
552,1,2015-05-25,0,0,0,0,a,0
552,5,2013-02-08,7919,678,1,1,0,0
552,3,2013-01-09,10164,792,1,1,0,1
552,5,2014-01-10,9045,782,1,1,0,1
552,6,2013-01-05,3951,391,1,0,0,1
552,5,2013-05-03,9144,829,1,1,0,0
552,6,2015-03-14,3843,400,1,0,0,0
552,6,2014-09-06,3748,406,1,0,0,0
552,3,2015-05-06,10066,817,1,1,0,0
552,6,2013-06-08,4297,432,1,0,0,0
552,7,2013-10-20,0,0,0,0,0,1
552,1,2015-06-22,5774,574,1,0,0,0
552,2,2014-03-18,10262,862,1,1,0,0
552,6,2014-07-19,3882,426,1,0,0,0
552,5,2014-06-06,8524,748,1,1,0,0
552,2,2013-01-15,5381,579,1,0,0,0
552,2,2013-08-27,11093,896,1,1,0,0
552,7,2015-04-26,0,0,0,0,0,0
552,6,2014-01-25,4141,399,1,0,0,0
552,2,2015-03-17,9750,799,1,1,0,0
552,6,2015-02-07,4150,433,1,0,0,0
552,6,2013-03-02,4167,416,1,0,0,0
552,6,2013-08-24,3491,393,1,0,0,0
552,2,2014-07-15,11385,882,1,1,0,0
552,4,2013-06-27,6642,672,1,0,0,0
552,4,2013-06-13,5720,607,1,0,0,0
553,7,2014-08-31,0,0,0,0,0,0
553,2,2013-12-24,4788,481,1,0,0,1
553,1,2013-04-01,0,0,0,0,b,1
553,5,2014-07-25,6340,574,1,0,0,0
553,3,2015-07-01,6523,560,1,1,0,0
553,1,2014-02-24,4398,482,1,0,0,0
553,1,2013-07-29,9354,766,1,1,0,1
553,2,2013-04-30,7267,656,1,1,0,0
553,3,2015-07-08,5500,533,1,0,0,0
553,1,2013-03-04,7076,634,1,1,0,0
553,7,2014-12-28,0,0,0,0,0,0
553,2,2014-06-03,6740,586,1,1,0,0
553,6,2013-10-19,7378,743,1,0,0,0
553,5,2015-05-29,7619,619,1,0,0,1
553,1,2015-02-23,4770,496,1,0,0,0
553,3,2014-11-12,5312,493,1,1,0,0
553,3,2015-04-15,6289,511,1,1,0,0
553,2,2014-01-28,3996,453,1,0,0,0
553,6,2013-12-07,10521,995,1,0,0,0
553,1,2014-08-04,8505,697,1,1,0,1
553,6,2014-11-29,11448,992,1,0,0,0
553,4,2014-12-25,0,0,0,0,c,1
553,1,2013-05-06,6259,474,1,0,0,0
553,1,2014-09-15,8439,678,1,1,0,0
553,1,2015-05-25,0,0,0,0,a,0
553,5,2013-02-08,8059,622,1,1,0,0
553,3,2013-01-09,4718,461,1,1,0,0
553,5,2014-01-10,7738,663,1,1,0,0
553,6,2013-01-05,8560,876,1,0,0,0
553,5,2013-05-03,8142,713,1,1,0,0
553,6,2015-03-14,10670,1024,1,0,0,0
553,6,2014-09-06,8604,817,1,0,0,0
553,3,2015-05-06,6966,584,1,1,0,0
553,6,2013-06-08,7012,748,1,0,0,0
553,7,2013-10-20,0,0,0,0,0,0
553,1,2015-06-22,6013,559,1,0,0,0
553,2,2014-03-18,5934,515,1,1,0,0
553,6,2014-07-19,9787,861,1,0,0,0
553,5,2014-06-06,8043,726,1,1,0,0
553,2,2013-01-15,3834,419,1,0,0,0
553,2,2013-08-27,5318,482,1,1,0,1
553,7,2015-04-26,0,0,0,0,0,0
553,6,2014-01-25,9163,899,1,0,0,0
553,2,2015-03-17,6532,527,1,1,0,0
553,6,2015-02-07,11377,996,1,0,0,0
553,6,2013-03-02,10014,941,1,0,0,0
553,6,2013-08-24,6673,681,1,0,0,0
553,2,2014-07-15,6344,552,1,1,0,0
553,4,2013-06-27,5580,532,1,0,0,0
553,4,2013-06-13,4019,442,1,0,0,0
554,7,2014-08-31,0,0,0,0,0,0
554,2,2013-12-24,1910,179,1,0,0,1
554,1,2013-04-01,0,0,0,0,b,0
554,5,2014-07-25,3857,507,1,0,0,1
554,3,2015-07-01,6519,734,1,1,0,0
554,1,2014-02-24,4496,609,1,0,0,0
554,1,2013-07-29,5915,676,1,1,0,1
554,2,2013-04-30,4856,600,1,1,0,0
554,3,2015-07-08,5361,700,1,0,0,0
554,1,2013-03-04,4510,542,1,1,0,1
554,7,2014-12-28,0,0,0,0,0,0
554,2,2014-06-03,5438,686,1,1,0,0
554,6,2013-10-19,3126,351,1,0,0,0
554,5,2015-05-29,5538,635,1,0,0,0
554,1,2015-02-23,5149,624,1,0,0,0
554,3,2014-11-12,5022,625,1,1,0,0
554,3,2015-04-15,5146,603,1,1,0,0
554,2,2014-01-28,3637,485,1,0,0,0
554,6,2013-12-07,3346,379,1,0,0,0
554,1,2014-08-04,5676,658,1,1,0,1
554,6,2014-11-29,4324,431,1,0,0,0
554,4,2014-12-25,0,0,0,0,c,1
554,1,2013-05-06,4116,566,1,0,0,1
554,1,2014-09-15,5642,698,1,1,0,0
554,1,2015-05-25,0,0,0,0,a,0
554,5,2013-02-08,3464,398,1,1,0,0
554,3,2013-01-09,3431,404,1,1,0,0
554,5,2014-01-10,4364,513,1,1,0,0
554,6,2013-01-05,2645,260,1,0,0,0
554,5,2013-05-03,4251,547,1,1,0,1
554,6,2015-03-14,3860,359,1,0,0,0
554,6,2014-09-06,4599,523,1,0,0,0
554,3,2015-05-06,6005,702,1,1,0,0
554,6,2013-06-08,3064,403,1,0,0,0
554,7,2013-10-20,0,0,0,0,0,0
554,1,2015-06-22,5323,654,1,0,0,0
554,2,2014-03-18,4389,571,1,1,0,0
554,6,2014-07-19,4820,795,1,0,0,0
554,5,2014-06-06,4843,598,1,1,0,0
554,2,2013-01-15,3570,453,1,0,0,0
554,2,2013-08-27,4441,570,1,1,0,0
554,7,2015-04-26,0,0,0,0,0,0
554,6,2014-01-25,3137,290,1,0,0,0
554,2,2015-03-17,5025,668,1,1,0,0
554,6,2015-02-07,3751,346,1,0,0,0
554,6,2013-03-02,3276,345,1,0,0,0
554,6,2013-08-24,4052,478,1,0,0,0
554,2,2014-07-15,4802,648,1,1,0,1
554,4,2013-06-27,3623,460,1,0,0,1
554,4,2013-06-13,3587,475,1,0,0,0
555,4,2013-06-13,4609,437,1,0,0,0
555,6,2015-04-25,4436,430,1,0,0,0
555,2,2014-04-22,3946,421,1,0,0,1
555,4,2013-04-11,5646,523,1,1,0,0
555,6,2013-06-22,4931,495,1,0,0,0
555,4,2015-05-14,0,0,0,0,a,0
555,7,2015-06-07,0,0,0,0,0,0
555,1,2015-04-13,7146,536,1,1,0,0
555,1,2014-03-10,3706,381,1,0,0,0
555,6,2013-09-14,5331,533,1,0,0,0
555,1,2015-06-22,3759,353,1,0,0,0
555,4,2013-04-04,4227,442,1,0,0,1
555,3,2013-08-07,4455,429,1,0,0,1
555,1,2013-04-29,7203,603,1,1,0,0
555,6,2013-06-08,5195,523,1,0,0,0
555,5,2014-02-28,5307,513,1,0,0,0
555,1,2014-05-19,6136,539,1,1,0,0
555,3,2013-05-01,0,0,0,1,a,0
555,2,2014-06-24,3347,355,1,0,0,0
555,6,2013-08-10,4301,464,1,0,0,0
555,3,2014-02-12,3371,346,1,0,0,0
555,2,2013-02-05,6629,612,1,1,0,0
555,7,2013-11-24,0,0,0,0,0,0
555,4,2014-04-17,6216,609,1,1,0,1
555,7,2013-06-16,0,0,0,0,0,0
555,3,2013-11-20,5972,496,1,1,0,0
555,7,2014-01-12,0,0,0,0,0,0
555,6,2014-01-25,5257,536,1,0,0,0
555,2,2013-02-26,3547,405,1,0,0,0
555,6,2015-02-07,4598,441,1,0,0,0
555,2,2013-10-15,4326,410,1,0,0,0
555,4,2013-06-27,4832,448,1,0,0,0
555,4,2015-02-26,4022,374,1,0,0,0
555,4,2015-04-02,7381,603,1,1,0,1
555,1,2014-02-10,3430,362,1,0,0,0
555,4,2013-12-26,0,0,0,0,c,1
555,3,2014-06-11,3831,367,1,0,0,1
555,2,2013-02-12,3162,338,1,0,0,1
555,7,2013-03-17,0,0,0,0,0,0
555,4,2013-03-14,4323,464,1,0,0,0
555,1,2013-12-02,9587,750,1,1,0,0
555,3,2014-01-22,4982,455,1,1,0,0
555,2,2015-05-26,4370,402,1,0,0,1
555,7,2014-04-13,0,0,0,0,0,0
555,1,2013-01-14,4004,418,1,0,0,0
555,3,2013-01-02,4196,460,1,0,0,1
555,7,2013-02-03,0,0,0,0,0,0
555,2,2015-01-13,5349,473,1,1,0,0
555,4,2013-05-30,0,0,0,1,a,1
555,5,2013-01-04,4167,438,1,0,0,1
556,7,2014-08-31,0,0,0,0,0,0
556,2,2013-12-24,4686,555,1,0,0,1
556,1,2013-04-01,0,0,0,0,b,1
556,5,2014-07-25,5073,651,1,0,0,1
556,3,2015-07-01,9811,945,1,1,0,0
556,1,2014-02-24,6052,820,1,0,0,0
556,1,2013-07-29,9919,1005,1,1,0,1
556,2,2013-04-30,10521,1124,1,1,0,0
556,3,2015-07-08,6062,710,1,0,0,0
556,1,2013-03-04,11647,1164,1,1,0,0
556,7,2014-12-28,0,0,0,0,0,0
556,2,2014-06-03,10332,1115,1,1,0,0
556,6,2013-10-19,4937,609,1,0,0,0
556,5,2015-05-29,7285,807,1,0,0,0
556,1,2015-02-23,5380,665,1,0,0,0
556,3,2014-11-12,6758,780,1,1,0,0
556,3,2015-04-15,7117,819,1,1,0,0
556,2,2014-01-28,5609,736,1,0,0,0
556,6,2013-12-07,6698,716,1,0,0,0
556,1,2014-08-04,10732,1111,1,1,0,1
556,6,2014-11-29,7563,791,1,0,0,0
556,4,2014-12-25,0,0,0,0,c,1
556,1,2013-05-06,6429,841,1,0,0,0
556,1,2014-09-15,11230,1189,1,1,0,0
556,1,2015-05-25,0,0,0,0,a,0
556,5,2013-02-08,6226,756,1,1,0,1
556,3,2013-01-09,7309,822,1,1,0,0
556,5,2014-01-10,7996,898,1,1,0,0
556,6,2013-01-05,5266,644,1,0,0,0
556,5,2013-05-03,8393,910,1,1,0,0
556,6,2015-03-14,7376,782,1,0,0,0
556,6,2014-09-06,5685,689,1,0,0,0
556,3,2015-05-06,7745,893,1,1,0,0
556,6,2013-06-08,4112,520,1,0,0,0
556,7,2013-10-20,0,0,0,0,0,0
556,1,2015-06-22,6253,806,1,0,0,0
556,2,2014-03-18,9304,1030,1,1,0,0
556,6,2014-07-19,4954,622,1,0,0,0
556,5,2014-06-06,8395,954,1,1,0,0
556,2,2013-01-15,5038,674,1,0,0,0
556,2,2013-08-27,7139,834,1,1,0,0
556,7,2015-04-26,0,0,0,0,0,0
556,6,2014-01-25,5099,646,1,0,0,0
556,2,2015-03-17,9419,1044,1,1,0,0
556,6,2015-02-07,6191,686,1,0,0,0
556,6,2013-03-02,6202,706,1,0,0,0
556,6,2013-08-24,4819,550,1,0,0,0
556,2,2014-07-15,9593,1005,1,1,0,1
556,4,2013-06-27,6112,736,1,0,0,1
556,4,2013-06-13,5383,713,1,0,0,0
557,7,2014-08-31,0,0,0,0,0,0
557,2,2013-12-24,2794,511,1,0,0,1
557,1,2013-04-01,0,0,0,0,b,1
557,5,2014-07-25,2682,475,1,0,0,1
557,3,2015-07-01,5163,783,1,1,0,1
557,1,2014-02-24,3413,598,1,0,0,0
557,1,2013-07-29,7136,915,1,1,0,1
557,2,2013-04-30,6901,984,1,1,0,0
557,3,2015-07-08,3380,598,1,0,0,1
557,1,2013-03-04,7109,961,1,1,0,0
557,7,2014-12-28,0,0,0,0,0,0
557,2,2014-06-03,5588,769,1,1,0,0
557,6,2013-10-19,5350,954,1,0,0,0
557,5,2015-05-29,4630,670,1,0,0,0
557,1,2015-02-23,2970,497,1,0,0,0
557,3,2014-11-12,5300,822,1,1,0,0
557,3,2015-04-15,4900,769,1,1,0,0
557,2,2014-01-28,3191,547,1,0,0,0
557,6,2013-12-07,4256,732,1,0,0,0
557,1,2014-08-04,6482,834,1,1,0,1
557,6,2014-11-29,4821,794,1,0,0,0
557,4,2014-12-25,0,0,0,0,c,1
557,1,2013-05-06,3463,661,1,0,0,0
557,1,2014-09-15,6513,855,1,1,0,0
557,1,2015-05-25,0,0,0,0,a,0
557,5,2013-02-08,4630,721,1,1,0,0
557,3,2013-01-09,4445,684,1,1,0,0
557,5,2014-01-10,4233,658,1,1,0,0
557,6,2013-01-05,3786,673,1,0,0,0
557,5,2013-05-03,4414,700,1,1,0,0
557,6,2015-03-14,3746,612,1,0,0,0
557,6,2014-09-06,4051,671,1,0,0,0
557,3,2015-05-06,5362,791,1,1,0,0
557,6,2013-06-08,3207,582,1,0,0,0
557,7,2013-10-20,0,0,0,0,0,0
557,1,2015-06-22,2915,494,1,0,0,0
557,2,2014-03-18,4755,653,1,1,0,0
557,6,2014-07-19,3000,546,1,0,0,0
557,5,2014-06-06,4413,636,1,1,0,0
557,2,2013-01-15,2253,428,1,0,0,0
557,2,2013-08-27,4381,633,1,1,0,1
557,7,2015-04-26,0,0,0,0,0,0
557,6,2014-01-25,3406,620,1,0,0,0
557,2,2015-03-17,4891,684,1,1,0,0
557,6,2015-02-07,4381,700,1,0,0,0
557,6,2013-03-02,4104,736,1,0,0,0
557,6,2013-08-24,3061,583,1,0,0,0
557,2,2014-07-15,5343,748,1,1,0,1
557,4,2013-06-27,3136,506,1,0,0,0
557,4,2013-06-13,3046,489,1,0,0,0
558,7,2014-08-31,0,0,0,0,0,0
558,2,2013-12-24,2289,334,1,0,0,1
558,1,2013-04-01,0,0,0,0,b,0
558,5,2014-07-25,2571,394,1,0,0,1
558,3,2015-07-01,4133,532,1,1,0,0
558,1,2014-02-24,2770,441,1,0,0,0
558,1,2013-07-29,4692,601,1,1,0,1
558,2,2013-04-30,5140,669,1,1,0,0
558,3,2015-07-08,2760,405,1,0,0,0
558,1,2013-03-04,4802,625,1,1,0,1
558,7,2014-12-28,0,0,0,0,0,0
558,2,2014-06-03,4118,541,1,1,0,0
558,6,2013-10-19,2970,435,1,0,0,0
558,5,2015-05-29,3857,461,1,0,0,0
558,1,2015-02-23,2864,401,1,0,0,0
558,3,2014-11-12,3176,410,1,1,0,0
558,3,2015-04-15,3639,430,1,1,0,0
558,2,2014-01-28,2478,373,1,0,0,0
558,6,2013-12-07,3358,454,1,0,0,0
558,1,2014-08-04,3980,531,1,1,0,1
558,6,2014-11-29,3173,426,1,0,0,0
558,4,2014-12-25,0,0,0,0,c,1
558,1,2013-05-06,2955,459,1,0,0,1
558,1,2014-09-15,3921,495,1,1,0,0
558,1,2015-05-25,0,0,0,0,a,0
558,5,2013-02-08,3689,487,1,1,0,0
558,3,2013-01-09,3206,428,1,1,0,0
558,5,2014-01-10,3600,522,1,1,0,0
558,6,2013-01-05,2648,409,1,0,0,0
558,5,2013-05-03,3770,532,1,1,0,1
558,6,2015-03-14,2464,368,1,0,0,0
558,6,2014-09-06,2515,382,1,0,0,0
558,3,2015-05-06,3186,405,1,1,0,0
558,6,2013-06-08,2738,385,1,0,0,0
558,7,2013-10-20,0,0,0,0,0,0
558,1,2015-06-22,2630,441,1,0,0,0
558,2,2014-03-18,3490,501,1,1,0,0
558,6,2014-07-19,2290,343,1,0,0,0
558,5,2014-06-06,4135,540,1,1,0,0
558,2,2013-01-15,2332,394,1,0,0,0
558,2,2013-08-27,3859,512,1,1,0,0
558,7,2015-04-26,0,0,0,0,0,0
558,6,2014-01-25,2383,371,1,0,0,0
558,2,2015-03-17,3715,477,1,1,0,0
558,6,2015-02-07,2498,350,1,0,0,0
558,6,2013-03-02,3038,429,1,0,0,0
558,6,2013-08-24,2557,381,1,0,0,0
558,2,2014-07-15,3761,512,1,1,0,1
558,4,2013-06-27,2504,382,1,0,0,1
558,4,2013-06-13,2601,422,1,0,0,0
559,7,2014-08-31,0,0,0,0,0,0
559,2,2013-12-24,2503,358,1,0,0,1
559,1,2013-04-01,0,0,0,0,b,0
559,5,2014-07-25,4253,594,1,0,0,1
559,3,2015-07-01,8114,894,1,1,0,0
559,1,2014-02-24,5120,759,1,0,0,0
559,1,2013-07-29,10066,1089,1,1,0,1
559,2,2013-04-30,11181,1293,1,1,0,0
559,3,2015-07-08,5391,679,1,0,0,0
559,1,2013-03-04,11276,1290,1,1,0,0
559,7,2014-12-28,0,0,0,0,0,0
559,2,2014-06-03,8876,1026,1,1,0,1
559,6,2013-10-19,2186,280,1,0,0,0
559,5,2015-05-29,7381,832,1,0,0,0
559,1,2015-02-23,4348,615,1,0,0,0
559,3,2014-11-12,6240,750,1,1,0,0
559,3,2015-04-15,6607,812,1,1,0,0
559,2,2014-01-28,4449,646,1,0,0,0
559,6,2013-12-07,2354,332,1,0,0,0
559,1,2014-08-04,8716,964,1,1,0,1
559,6,2014-11-29,2820,362,1,0,0,0
559,4,2014-12-25,0,0,0,0,c,1
559,1,2013-05-06,5850,878,1,0,0,0
559,1,2014-09-15,9149,1080,1,1,0,0
559,1,2015-05-25,0,0,0,0,a,0
559,5,2013-02-08,6313,812,1,1,0,1
559,3,2013-01-09,6628,899,1,1,0,0
559,5,2014-01-10,6735,855,1,1,0,0
559,6,2013-01-05,2153,294,1,0,0,0
559,5,2013-05-03,6660,910,1,1,0,0
559,6,2015-03-14,1673,236,1,0,0,0
559,6,2014-09-06,1925,299,1,0,0,0
559,3,2015-05-06,7001,847,1,1,0,0
559,6,2013-06-08,2046,314,1,0,0,0
559,7,2013-10-20,0,0,0,0,0,0
559,1,2015-06-22,5120,740,1,0,0,0
559,2,2014-03-18,8321,993,1,1,0,0
559,6,2014-07-19,2263,319,1,0,0,0
559,5,2014-06-06,6699,849,1,1,0,1
559,2,2013-01-15,4868,727,1,0,0,0
559,2,2013-08-27,7263,954,1,1,0,1
559,7,2015-04-26,0,0,0,0,0,0
559,6,2014-01-25,1815,238,1,0,0,0
559,2,2015-03-17,7542,883,1,1,0,0
559,6,2015-02-07,2029,300,1,0,0,0
559,6,2013-03-02,2699,371,1,0,0,0
559,6,2013-08-24,2087,293,1,0,0,0
559,2,2014-07-15,7802,946,1,1,0,0
559,4,2013-06-27,5070,699,1,0,0,0
559,4,2013-06-13,5320,764,1,0,0,0
560,7,2014-08-31,0,0,0,0,0,0
560,2,2013-12-24,6055,805,1,0,0,1
560,1,2013-04-01,0,0,0,0,b,1
560,5,2014-07-25,10249,1336,1,0,0,1
560,3,2015-07-01,17314,1913,1,1,0,0
560,1,2014-02-24,9213,1328,1,0,0,0
560,1,2013-07-29,17918,1882,1,1,0,1
560,2,2013-04-30,15950,1771,1,1,0,0
560,3,2015-07-08,13194,1558,1,0,0,0
560,1,2013-03-04,16076,1879,1,1,0,0
560,7,2014-12-28,0,0,0,0,0,0
560,2,2014-06-03,16148,1715,1,1,0,0
560,6,2013-10-19,13460,1768,1,0,0,0
560,5,2015-05-29,14520,1697,1,0,0,0
560,1,2015-02-23,9719,1344,1,0,0,0
560,3,2014-11-12,12415,1532,1,1,0,0
560,3,2015-04-15,13310,1493,1,1,0,0
560,2,2014-01-28,9955,1321,1,0,0,0
560,6,2013-12-07,15471,1981,1,0,0,0
560,1,2014-08-04,19044,2011,1,1,0,1
560,6,2014-11-29,20613,2402,1,0,0,0
560,4,2014-12-25,0,0,0,0,c,1
560,1,2013-05-06,10933,1384,1,0,0,0
560,1,2014-09-15,15397,1725,1,1,0,0
560,1,2015-05-25,0,0,0,0,a,0
560,5,2013-02-08,0,0,0,1,0,1
560,3,2013-01-09,0,0,0,1,0,0
560,5,2014-01-10,12909,1610,1,1,0,0
560,6,2013-01-05,0,0,0,0,0,0
560,5,2013-05-03,14497,1771,1,1,0,0
560,6,2015-03-14,15990,1911,1,0,0,0
560,6,2014-09-06,12372,1641,1,0,0,0
560,3,2015-05-06,15079,1708,1,1,0,0
560,6,2013-06-08,13992,1729,1,0,0,0
560,7,2013-10-20,0,0,0,0,0,0
560,1,2015-06-22,11916,1478,1,0,0,0
560,2,2014-03-18,13907,1611,1,1,0,0
560,6,2014-07-19,11619,1418,1,0,0,0
560,5,2014-06-06,13984,1673,1,1,0,0
560,2,2013-01-15,0,0,0,0,0,0
560,2,2013-08-27,13322,1488,1,1,0,0
560,7,2015-04-26,0,0,0,0,0,0
560,6,2014-01-25,14572,1767,1,0,0,0
560,2,2015-03-17,14773,1647,1,1,0,0
560,6,2015-02-07,14513,1890,1,0,0,0
560,6,2013-03-02,16101,2088,1,0,0,0
560,6,2013-08-24,11774,1540,1,0,0,0
560,2,2014-07-15,15005,1627,1,1,0,1
560,4,2013-06-27,10674,1328,1,0,0,1
560,4,2013-06-13,9825,1306,1,0,0,0
561,7,2014-08-31,0,0,0,0,0,0
561,2,2013-12-24,5986,609,1,0,0,1
561,1,2013-04-01,0,0,0,0,b,1
561,5,2014-07-25,6207,694,1,0,0,1
561,3,2015-07-01,8895,757,1,1,0,1
561,1,2014-02-24,5002,585,1,0,0,0
561,1,2013-07-29,10811,932,1,1,0,1
561,2,2013-04-30,9557,898,1,1,0,0
561,3,2015-07-08,6671,692,1,0,0,1
561,1,2013-03-04,10330,932,1,1,0,0
561,7,2014-12-28,0,0,0,0,0,0
561,2,2014-06-03,8460,795,1,1,0,0
561,6,2013-10-19,3989,462,1,0,0,0
561,5,2015-05-29,7488,780,1,0,0,0
561,1,2015-02-23,4783,533,1,0,0,0
561,3,2014-11-12,6686,651,1,1,0,0
561,3,2015-04-15,6613,635,1,1,0,0
561,2,2014-01-28,5117,560,1,0,0,0
561,6,2013-12-07,5703,573,1,0,0,0
561,1,2014-08-04,9328,825,1,1,0,1
561,6,2014-11-29,6760,597,1,0,0,0
561,4,2014-12-25,0,0,0,0,c,1
561,1,2013-05-06,7238,720,1,0,0,0
561,1,2014-09-15,9158,842,1,1,0,0
561,1,2015-05-25,0,0,0,0,a,0
561,5,2013-02-08,7464,807,1,1,0,0
561,3,2013-01-09,7055,684,1,1,0,0
561,5,2014-01-10,8484,842,1,1,0,0
561,6,2013-01-05,4805,501,1,0,0,0
561,5,2013-05-03,8679,868,1,1,0,0
561,6,2015-03-14,5190,467,1,0,0,0
561,6,2014-09-06,4638,493,1,0,0,0
561,3,2015-05-06,7779,705,1,1,0,0
561,6,2013-06-08,4714,514,1,0,0,0
561,7,2013-10-20,0,0,0,0,0,0
561,1,2015-06-22,5801,582,1,0,0,0
561,2,2014-03-18,8247,769,1,1,0,0
561,6,2014-07-19,4622,445,1,0,0,0
561,5,2014-06-06,8334,854,1,1,0,0
561,2,2013-01-15,5823,608,1,0,0,0
561,2,2013-08-27,7826,753,1,1,0,1
561,7,2015-04-26,0,0,0,0,0,0
561,6,2014-01-25,4808,509,1,0,0,0
561,2,2015-03-17,7297,696,1,1,0,0
561,6,2015-02-07,4490,467,1,0,0,0
561,6,2013-03-02,5288,540,1,0,0,0
561,6,2013-08-24,4342,449,1,0,0,0
561,2,2014-07-15,7385,691,1,1,0,1
561,4,2013-06-27,5804,618,1,0,0,0
561,4,2013-06-13,6123,659,1,0,0,0
562,7,2014-08-31,21395,3374,1,0,0,1
562,2,2013-12-24,11024,1663,1,0,0,1
562,1,2013-04-01,20449,3547,1,0,b,1
562,5,2014-07-25,15753,3048,1,0,0,0
562,3,2015-07-01,20467,3339,1,1,0,0
562,1,2014-02-24,14794,2825,1,0,0,0
562,1,2013-07-29,19876,3247,1,1,0,1
562,2,2013-04-30,23166,3633,1,1,0,0
562,3,2015-07-08,16691,3016,1,0,0,0
562,1,2013-03-04,22597,3440,1,1,0,0
562,7,2014-12-28,18218,2823,1,0,0,1
562,2,2014-06-03,20985,3440,1,1,0,0
562,6,2013-10-19,15107,3113,1,0,0,0
562,5,2015-05-29,20628,3545,1,0,0,0
562,1,2015-02-23,15518,2881,1,0,0,0
562,3,2014-11-12,19108,3057,1,1,0,0
562,3,2015-04-15,19068,3036,1,1,0,0
562,2,2014-01-28,16763,3064,1,0,0,0
562,6,2013-12-07,16137,3189,1,0,0,0
562,1,2014-08-04,20483,3427,1,1,0,1
562,6,2014-11-29,17530,2947,1,0,0,0
562,4,2014-12-25,14166,2086,1,0,c,1
562,1,2013-05-06,17545,3305,1,0,0,0
562,1,2014-09-15,18748,3182,1,1,0,0
562,1,2015-05-25,21370,3435,1,0,a,0
562,5,2013-02-08,20002,3546,1,1,0,0
562,3,2013-01-09,18885,2989,1,1,0,0
562,5,2014-01-10,20222,3385,1,1,0,0
562,6,2013-01-05,12554,2364,1,0,0,0
562,5,2013-05-03,19883,3518,1,1,0,0
562,6,2015-03-14,13786,2796,1,0,0,0
562,6,2014-09-06,11869,2560,1,0,0,1
562,3,2015-05-06,19112,3161,1,1,0,0
562,6,2013-06-08,14082,2712,1,0,0,0
562,7,2013-10-20,17583,3378,1,0,0,0
562,1,2015-06-22,16542,3028,1,0,0,0
562,2,2014-03-18,18685,3094,1,1,0,0
562,6,2014-07-19,11456,2671,1,0,0,0
562,5,2014-06-06,20920,3766,1,1,0,0
562,2,2013-01-15,16531,3006,1,0,0,0
562,2,2013-08-27,17927,3150,1,1,0,0
562,7,2015-04-26,18894,3099,1,0,0,0
562,6,2014-01-25,13196,2486,1,0,0,0
562,2,2015-03-17,17988,3129,1,1,0,0
562,6,2015-02-07,15011,2698,1,0,0,0
562,6,2013-03-02,14911,2821,1,0,0,0
562,6,2013-08-24,12234,2689,1,0,0,0
562,2,2014-07-15,18541,3191,1,1,0,0
